NAME,geometry,STATE,STATE_GEOCODE,Avg_CC_Jan,Avg_CC_Feb,Avg_CC_Mar,Avg_CC_Apr,Avg_CC_May,Avg_CC_Jun,Avg_CC_Jul,Avg_CC_Aug,Avg_CC_Sep,Avg_CC_Oct,Avg_CC_Nov,Avg_CC_Dec,CC_Level_Jan,CC_Level_Feb,CC_Level_Mar,CC_Level_Apr,CC_Level_May,CC_Level_Jun,CC_Level_Jul,CC_Level_Aug,CC_Level_Sep,CC_Level_Oct,CC_Level_Nov,CC_Level_Dec,Avg_CC_Summer,CC_Level_Summer,Avg_CC_Autumn,CC_Level_Autumn,Avg_CC_Winter,CC_Level_Winter,Avg_CC_Spring,CC_Level_Spring,ProbCC_30_Jan,ProbCC_30_Feb,ProbCC_30_Mar,ProbCC_30_Apr,ProbCC_30_May,ProbCC_30_Jun,ProbCC_30_Jul,ProbCC_30_Aug,ProbCC_30_Sep,ProbCC_30_Oct,ProbCC_30_Nov,ProbCC_30_Dec
22NBG,"POLYGON Z ((-53.69653692099996 1.807802453000022 0, -52.71005067499993 1.809007681000026 0, -52.70937611999994 0.8160633160000543 0, -53.69547417099994 0.8155197630000544 0, -53.69653692099996 1.807802453000022 0))",AM,16,76.16,82.15,76.08,76.59,74.31,49.35,35.99,27.61,31.52,32.71,41.17,80.49,7,8,7,7,7,4,3,2,3,3,4,8,79.49,7,75.85,7,37.24,3,35.6,3,0.0,0.0,6.67,0.0,11.11,12.5,37.5,50.0,70.0,77.78,41.67,0.0
22NBH,"POLYGON Z ((-53.69820496199998 2.711148940000044 0, -52.71110942399997 2.712957132000042 0, -52.70996938199994 1.720022874000051 0, -53.69640884599994 1.718876967000028 0, -53.69820496199998 2.711148940000044 0))",AM,16,56.67,65.74,46.9,48.0,42.3,23.94,27.74,11.49,15.62,17.45,30.64,46.45,5,6,4,4,4,2,2,1,1,1,3,4,55.8,5,46.21,4,22.09,2,22.0,2,29.63,21.74,39.39,31.03,47.37,57.14,60.0,82.35,88.24,88.89,54.55,40.74
22NCF,"POLYGON Z ((-52.79727531799995 0.9044634660000384 0, -51.81067782199995 0.9048203880000756 0, -51.81057836599996 -0.0884738129999505 0, -52.79705493999995 -0.08843891599997278 0, -52.79727531799995 0.9044634660000384 0))",AM,16,71.93,84.68,82.72,83.36,71.46,41.18,29.49,19.18,23.85,22.53,54.65,73.14,7,8,8,8,7,4,2,1,2,2,5,7,76.49,7,79.88,7,30.33,3,34.87,3,3.45,3.85,3.57,0.0,4.76,36.36,59.38,73.68,75.0,80.95,31.82,4.17
22NCG,"POLYGON Z ((-52.79794310899996 1.808922188000054 0, -51.81097919199993 1.809636200000057 0, -51.81065914299995 0.8163467760000458 0, -52.79723392899996 0.8160247600000616 0, -52.79794310899996 1.808922188000054 0))",AM,16,71.96,76.23,75.03,75.39,69.97,48.05,36.24,23.82,26.02,29.27,34.85,78.13,7,7,7,7,6,4,3,2,2,2,3,7,75.2,7,73.96,7,36.45,3,30.2,3,0.0,0.0,6.67,0.0,11.11,11.11,43.75,75.0,70.0,80.0,45.45,0.0
22NCH,"POLYGON Z ((-52.79905620599993 2.712828868000031 0, -51.81148152799994 2.713900095000042 0, -51.81094062199998 1.720620459000031 0, -52.79785764399998 1.719941590000076 0, -52.79905620599993 2.712828868000031 0))",AM,16,75.52,81.55,75.61,71.02,72.31,42.36,38.89,23.07,21.4,29.66,29.92,80.21,7,8,7,7,7,4,3,2,2,2,2,8,78.87,7,73.26,7,36.34,3,26.92,2,0.0,0.0,6.25,7.69,11.11,30.0,38.89,75.0,72.73,77.78,75.0,0.0
22NCJ,"POLYGON Z ((-52.80061731799998 3.617263899000022 0, -51.81218605199996 3.618693063000023 0, -51.81142348999998 2.625428228000033 0, -52.79892760299998 2.624391970000033 0, -52.80061731799998 3.617263899000022 0))",AM,16,78.94,75.98,66.31,66.11,69.59,42.38,34.41,23.85,19.32,31.98,34.67,76.08,7,7,6,6,6,4,3,2,1,3,3,7,77.1,7,66.97,6,34.27,3,28.74,2,0.0,0.0,6.67,7.69,12.5,20.0,43.75,75.0,90.91,80.0,50.0,8.33
22NDF,"POLYGON Z ((-51.89910845199995 0.9047994130000347 0, -50.91227851099995 0.9049104930000453 0, -50.91228927499998 -0.08848262299994758 0, -51.89899814999995 -0.08847176199992646 0, -51.89910845199995 0.9047994130000347 0))",AM,16,64.85,80.93,79.97,77.05,66.02,41.29,30.15,18.46,22.23,23.12,55.26,71.26,6,8,7,7,6,4,3,1,2,2,5,7,72.07,7,75.02,7,30.15,3,34.99,3,13.79,3.85,3.45,0.0,9.09,33.33,58.62,70.0,70.59,66.67,30.43,11.54
22NDG,"POLYGON Z ((-51.89944268599999 1.809594240000024 0, -50.91224589599994 1.809816453000053 0, -50.91228053299994 0.816428070000029 0, -51.89908773599996 0.8163278530000753 0, -51.89944268599999 1.809594240000024 0))",AM,16,68.38,78.83,78.03,77.9,70.58,42.91,30.58,21.23,20.11,22.53,47.64,69.91,6,7,7,7,7,4,3,2,2,2,4,6,72.36,7,75.89,7,32.21,3,31.78,3,6.9,3.7,3.45,0.0,9.09,34.78,65.22,78.95,82.35,66.67,39.13,8.33
22NDH,"POLYGON Z ((-51.89999980099998 2.713837142000045 0, -50.91219153299994 2.714170527000022 0, -50.91225007099996 1.720791840000061 0, -51.89939990999994 1.720580564000045 0, -51.89999980099998 2.713837142000045 0))",AM,16,77.62,77.0,79.61,83.9,68.13,43.7,37.43,26.38,16.98,24.21,43.77,75.97,7,7,7,8,6,4,3,2,1,2,4,7,76.9,7,78.4,7,36.01,3,29.48,2,0.0,3.85,0.0,3.7,0.0,31.58,53.85,73.68,89.47,75.0,33.33,8.0
22NDJ,"POLYGON Z ((-51.90078115199998 3.618609076000041 0, -50.91211528799994 3.61905385700004 0, -50.91219781399997 2.625689832000035 0, -51.89993543399999 2.625367330000074 0, -51.90078115199998 3.618609076000041 0))",AM,16,74.3,79.57,67.39,78.17,68.77,41.77,32.39,25.06,17.52,18.04,43.98,71.3,7,7,6,7,6,4,3,2,1,1,4,7,75.12,7,71.44,7,33.51,3,27.62,2,0.0,3.85,14.29,3.85,8.7,39.13,69.23,78.95,88.89,86.36,41.67,8.33
22NDK,"POLYGON Z ((-51.90178743799999 4.523362717000055 0, -50.91201709299997 4.523919106000051 0, -50.91212370999995 3.530574688000058 0, -51.90069484699995 3.530140808000056 0, -51.90178743799999 4.523362717000055 0))",AM,16,67.34,70.1,57.71,68.13,55.02,35.05,27.28,19.22,13.03,19.04,37.25,54.69,6,7,5,6,5,3,2,1,1,1,3,5,64.12,6,60.85,6,27.19,2,23.97,2,13.33,21.43,25.81,16.13,27.27,58.33,62.5,79.17,85.0,78.26,44.0,28.57
22NEF,"POLYGON Z ((-51.00017975699996 0.9049115600000732 0, -50.01336172699996 0.9047765150000373 0, -50.01348276199997 -0.08846952399994734 0, -51.00017973499996 -0.08848272699992776 0, -51.00017975699996 0.9049115600000732 0))",AM,16,66.4,90.38,82.54,74.54,52.15,36.03,33.83,16.74,21.73,34.44,57.25,70.37,6,9,8,7,5,3,3,1,2,3,5,7,74.39,7,70.69,7,29.52,2,41.38,4,13.33,0.0,7.69,7.69,36.36,53.85,53.85,90.91,80.0,63.64,45.45,14.29
22NEG,"POLYGON Z ((-51.00017982399999 1.809818589000031 0, -50.01299496599995 1.809548434000021 0, -50.01338445899995 0.8163071940000464 0, -51.00017975299994 0.8164290330000199 0, -51.00017982399999 1.809818589000031 0))",AM,16,63.91,85.36,74.21,78.91,64.53,46.8,37.88,28.63,33.17,23.93,54.27,65.12,6,8,7,7,6,4,3,2,3,2,5,6,70.36,7,73.29,7,38.3,3,37.76,3,13.33,0.0,0.0,0.0,9.09,30.77,50.0,72.73,57.14,83.33,16.67,7.69
22NEH,"POLYGON Z ((-51.00017993599994 2.714173731000074 0, -50.01238363599998 2.713768419000075 0, -50.01304190499997 1.720537012000023 0, -51.00017981599996 1.720793870000023 0, -51.00017993599994 2.714173731000074 0))",AM,16,71.45,68.68,62.41,80.19,65.8,39.88,34.72,26.12,14.08,12.26,44.89,62.99,7,6,6,8,6,3,3,2,1,1,4,6,67.89,6,69.91,6,33.54,3,24.31,2,13.33,7.69,14.29,6.67,16.67,45.45,70.0,81.82,87.5,91.67,45.45,30.77
22NFF,"POLYGON Z ((-50.10125101799997 0.9047995020000599 0, -49.11468944999996 0.9044184970000515 0, -49.11492060799998 -0.0884345189999749 0, -50.10136127599998 -0.08847177099994497 0, -50.10125101799997 0.9047995020000599 0))",PA,15,60.76,73.98,64.8,65.45,51.76,32.46,27.0,6.13,20.91,13.03,36.95,61.98,6,7,6,6,5,3,2,0,2,1,3,6,65.21,6,61.15,6,22.33,2,23.73,2,21.43,13.04,26.92,26.92,36.36,65.22,65.22,100.0,80.0,90.91,52.38,33.33
22NFG,"POLYGON Z ((-50.10091691699995 1.809594419000064 0, -49.11398899499994 1.808832229000075 0, -49.11473286399996 0.8159841880000727 0, -50.10127172599994 0.8163279340000713 0, -50.10091691699995 1.809594419000064 0))",AM,16,58.3,81.35,59.44,76.29,55.29,34.04,28.75,17.32,26.23,9.66,43.15,64.12,5,8,5,7,5,3,2,1,2,0,4,6,67.57,6,64.96,6,26.92,2,26.37,2,31.25,14.29,20.0,6.67,44.44,58.33,54.55,72.73,71.43,91.67,50.0,30.77
23LKF,"POLYGON Z ((-47.76185873199995 -12.64967919899993 0, -46.75151345399996 -12.65824414999997 0, -46.75857525199996 -13.65065382699993 0, -47.77298369399995 -13.64139322099993 0, -47.76185873199995 -12.64967919899993 0))",TO,17,42.77,55.05,54.61,33.68,12.18,6.67,7.68,12.31,15.81,38.89,56.95,63.23,4,5,5,3,1,0,0,1,1,3,5,6,53.51,5,36.08,3,8.7,0,40.83,4,46.43,28.0,37.5,57.14,86.36,91.67,91.3,85.0,81.25,44.44,18.52,18.52
23LKG,"POLYGON Z ((-47.75251310499993 -11.74622617699993 0, -46.74558118599998 -11.75416192199998 0, -46.75211897999998 -12.74664233499993 0, -47.76281266699993 -12.73801563599994 0, -47.75251310499993 -11.74622617699993 0))",TO,17,47.5,57.84,56.77,42.49,13.02,6.46,4.14,16.19,15.82,30.72,55.39,58.87,4,5,5,4,1,0,0,1,1,3,5,5,54.68,5,40.05,4,8.82,0,37.93,3,35.71,32.14,36.67,48.15,85.71,90.91,90.91,76.19,78.57,50.0,30.77,33.33
23LKH,"POLYGON Z ((-47.74391154699998 -10.84325137299993 0, -46.74012127499998 -10.85056220899997 0, -46.74614387399998 -11.84310855099994 0, -47.75339956099998 -11.83511108399995 0, -47.74391154699998 -10.84325137299993 0))",TO,17,54.24,63.94,62.91,45.28,20.39,7.05,5.94,14.56,28.44,19.66,63.42,59.09,5,6,6,4,2,0,0,1,2,1,6,5,59.09,5,45.18,4,9.09,0,39.27,3,37.93,27.59,25.0,43.33,69.57,95.0,88.89,82.61,68.42,83.33,25.0,33.33
23LKJ,"POLYGON Z ((-47.73603265499997 -9.939675515999966 0, -46.73512012399993 -9.946364657999936 0, -46.74063498699996 -10.93897214099997 0, -47.74472085199994 -10.93160032799994 0, -47.73603265499997 -9.939675515999966 0))",TO,17,45.61,62.28,45.09,40.72,17.69,6.61,2.44,4.11,22.71,23.01,53.48,57.75,4,6,4,4,1,0,0,0,2,2,5,5,55.09,5,35.01,3,4.18,0,34.27,3,35.71,28.57,40.0,43.75,71.43,90.91,100.0,100.0,58.33,60.0,25.0,33.33
23LKK,"POLYGON Z ((-47.72887174199997 -9.036045362999971 0, -46.73057474699993 -9.042116075999957 0, -46.73558893699993 -10.03477981899994 0, -47.73677123199997 -10.02803003699995 0, -47.72887174199997 -9.036045362999971 0))",TO,17,52.3,69.0,42.36,46.12,34.8,5.2,1.01,8.23,28.62,54.16,54.15,59.74,5,6,4,4,3,0,0,0,2,5,5,5,60.8,6,41.58,4,4.45,0,45.38,4,33.33,14.29,50.0,28.57,54.55,88.89,100.0,90.0,54.55,33.33,25.0,33.33
23LKL,"POLYGON Z ((-47.72242337099993 -8.132907839999973 0, -46.72648168199999 -8.138363439999978 0, -46.73100187599994 -9.131078481999964 0, -47.72954465499998 -9.124947062999979 0, -47.72242337099993 -8.132907839999973 0))",TO,17,57.46,72.29,44.79,48.67,20.87,4.45,1.26,4.78,35.69,63.81,58.99,68.68,5,7,4,4,2,0,0,0,3,6,5,6,66.02,6,38.82,3,3.3,0,53.09,5,28.57,21.43,25.0,35.71,69.23,91.67,100.0,90.0,55.56,12.5,25.0,8.33
23LLF,"POLYGON Z ((-46.84153414399998 -12.65763658699996 0, -45.83065200199997 -12.66271083299995 0, -45.83400267499997 -13.65548331899993 0, -46.84895839999996 -13.64999691499997 0, -46.84153414399998 -12.65763658699996 0))",TO,17,54.96,63.32,54.98,31.86,10.09,5.96,3.03,23.23,19.85,36.23,54.29,61.97,5,6,5,3,1,0,0,2,1,3,5,6,59.89,5,35.83,3,10.4,1,40.23,4,33.33,15.38,40.0,57.14,88.89,88.89,91.67,70.0,71.43,50.0,30.77,14.29
23LLG,"POLYGON Z ((-46.83529738899995 -11.75359899299997 0, -45.82783728299995 -11.75830045399994 0, -45.83093931099995 -12.75114122099995 0, -46.84217074999998 -12.74603039099998 0, -46.83529738899995 -11.75359899299997 0))",TO,17,38.24,37.42,42.69,24.13,14.59,1.72,1.27,11.34,8.42,19.13,36.5,45.59,3,3,4,2,1,0,0,1,0,1,3,4,40.29,4,28.88,2,4.65,0,23.44,2,42.86,57.14,50.0,74.07,80.0,100.0,100.0,85.71,93.75,70.0,60.0,42.31
23LLH,"POLYGON Z ((-46.82955723299995 -10.85004360999994 0, -45.82524669799994 -10.85437483699997 0, -45.82810426499998 -11.84727927299997 0, -46.83588895899993 -11.84254124399996 0, -46.82955723299995 -10.85004360999994 0))",TO,17,47.89,62.74,61.51,42.66,16.15,5.06,0.41,12.69,20.4,24.53,57.7,62.27,4,6,6,4,1,0,0,1,2,2,5,6,57.51,5,42.36,4,5.66,0,35.82,3,41.38,22.22,25.81,45.16,78.26,95.45,100.0,84.0,75.0,70.37,35.71,20.69
23LLJ,"POLYGON Z ((-46.82429937999996 -9.945890159999976 0, -45.82287379299999 -9.949853058999963 0, -45.82549043999995 -10.94281656899994 0, -46.83009731199996 -10.93844921599998 0, -46.82429937999996 -9.945890159999976 0))",TO,17,49.42,63.19,53.62,45.61,25.2,5.88,3.98,12.25,21.93,27.63,55.58,56.05,4,6,5,4,2,0,0,1,2,2,5,5,55.98,5,43.26,4,6.87,0,36.97,3,36.67,33.33,37.5,42.86,68.18,95.83,96.77,85.71,76.19,54.55,32.14,35.71
23LLK,"POLYGON Z ((-46.81952069299996 -9.041685446999963 0, -45.82071714799997 -9.045281956999929 0, -45.82309623099997 -10.03829984499993 0, -46.82479225599997 -10.03430101899994 0, -46.81952069299996 -9.041685446999963 0))",MA,21,50.89,64.27,46.83,52.37,22.76,7.26,2.89,11.54,13.07,34.66,48.16,55.98,5,6,4,5,2,0,0,1,1,3,4,5,56.73,5,42.52,4,6.84,0,33.83,3,36.67,30.77,36.67,27.59,66.67,95.0,100.0,85.0,83.33,52.63,36.0,35.71
23LLL,"POLYGON Z ((-46.81521753299995 -8.137976444999936 0, -45.81877511899995 -8.14120853299994 0, -45.82091980799999 -9.134276021999938 0, -46.81996974599997 -9.130643546999977 0, -46.81521753299995 -8.137976444999936 0))",MA,21,58.61,65.82,50.87,55.86,23.85,9.9,4.74,5.59,19.74,35.28,53.76,61.05,5,6,5,5,2,0,0,0,1,3,5,6,61.82,6,46.24,4,6.51,0,38.76,3,18.52,22.22,22.58,22.22,61.11,89.47,92.31,90.0,77.78,50.0,33.33,28.57
23MKM,"POLYGON Z ((-47.71667165999997 -7.229183593999949 0, -46.72283083899998 -7.234026345999951 0, -46.72686245699998 -8.226787741999942 0, -47.72302326099998 -8.221272080999938 0, -47.71667165999997 -7.229183593999949 0))",TO,17,64.7,72.79,57.79,48.45,30.03,4.63,0.72,12.15,43.91,70.95,56.35,72.01,6,7,5,4,3,0,0,1,4,7,5,7,69.72,6,47.29,4,5.57,0,55.63,5,21.43,21.43,13.33,23.08,60.0,100.0,100.0,90.0,50.0,14.29,28.57,16.67
23MKN,"POLYGON Z ((-47.71161346699995 -6.325419589999967 0, -46.71962021799993 -6.32965182199996 0, -46.72316833299993 -7.322454553999933 0, -47.71720336499993 -7.317551984999966 0, -47.71161346699995 -6.325419589999967 0))",MA,21,63.13,77.96,69.6,55.77,40.92,2.31,3.34,15.33,43.82,56.96,65.98,72.78,6,7,6,5,4,0,0,1,4,5,6,7,71.22,7,57.16,5,7.67,0,56.51,5,14.29,7.14,5.88,8.33,41.67,100.0,100.0,80.0,50.0,37.5,15.38,8.33
23MKP,"POLYGON Z ((-47.70724488799993 -5.422162914999944 0, -46.71684733299998 -5.425787018999927 0, -46.71991667399993 -6.418626010999958 0, -47.71208051999997 -6.414333810999949 0, -47.70724488799993 -5.422162914999944 0))",MA,21,61.54,83.6,80.38,56.13,39.21,12.39,22.86,22.85,46.21,62.76,59.47,82.65,6,8,8,5,3,1,2,2,4,6,5,8,75.25,7,60.53,6,19.59,1,56.68,5,20.0,0.0,0.0,0.0,41.67,80.0,66.67,70.0,33.33,20.0,25.0,0.0
23MKQ,"POLYGON Z ((-47.70355523799998 -4.518334157999959 0, -46.71450539699998 -4.521351497999945 0, -46.71709950299999 -5.514221687999964 0, -47.70764217199996 -5.510538165999947 0, -47.70355523799998 -4.518334157999959 0))",MA,21,59.11,76.12,63.84,61.26,44.24,9.87,27.87,26.68,41.18,50.69,62.12,81.78,5,7,6,6,4,0,2,2,4,5,6,8,71.93,7,57.35,5,21.82,2,52.81,5,25.0,12.5,15.79,16.67,30.77,85.71,71.43,58.82,54.55,40.0,25.0,7.14
23MKR,"POLYGON Z ((-47.70054277099996 -3.614480434999962 0, -46.71259329599997 -3.61689244799993 0, -46.71471538999998 -4.609788717999947 0, -47.70388607599995 -4.606712115999926 0, -47.70054277099996 -3.614480434999962 0))",MA,21,71.23,86.31,80.22,64.0,56.0,27.55,17.79,28.83,38.16,49.16,72.23,69.88,7,8,8,6,5,2,1,2,3,4,7,6,75.84,7,67.33,6,24.23,2,53.72,5,10.34,0.0,0.0,3.7,24.0,57.89,74.07,58.33,55.0,47.06,14.29,16.0
23MKS,"POLYGON Z ((-47.69820496199998 -2.71114893999993 0, -46.71110942399997 -2.712957131999929 0, -46.71276241599998 -3.70587433399993 0, -47.70080921599998 -3.703402824999955 0, -47.69820496199998 -2.71114893999993 0))",PA,15,61.74,78.39,75.94,64.47,37.34,27.05,21.0,32.06,37.29,37.26,62.47,70.47,6,7,7,6,3,2,2,3,3,3,6,7,70.09,7,60.69,6,26.09,2,47.03,4,8.0,0.0,0.0,11.11,31.82,52.63,66.67,60.0,60.0,55.56,20.83,15.38
23MKT,"POLYGON Z ((-47.69653611999996 -1.807260224999936 0, -46.71005016599997 -1.80846509099996 0, -46.71123581699993 -2.801398081999935 0, -47.69840409199998 -2.799530854999944 0, -47.69653611999996 -1.807260224999936 0))",PA,15,58.9,75.86,72.1,58.12,37.53,21.1,15.24,17.49,35.05,30.63,54.86,69.52,5,7,7,5,3,2,1,1,3,3,5,6,67.61,6,56.79,5,17.69,1,41.54,4,17.86,4.17,3.57,12.0,37.5,72.73,82.76,75.0,57.89,61.11,20.83,16.67
23MKU,"POLYGON Z ((-47.69553579599994 -0.9033614979999243 0, -46.70941523499994 -0.9039636079999696 0, -46.71013500699996 -1.896907215999931 0, -47.69666978499998 -1.89564338699995 0, -47.69553579599994 -0.9033614979999243 0))",PA,15,61.36,76.43,69.92,57.74,40.54,20.25,17.46,12.22,36.15,36.63,45.16,59.77,6,7,6,5,4,2,1,1,3,3,4,5,65.52,6,56.05,5,16.72,1,39.61,3,14.81,4.17,7.69,12.0,34.62,70.0,80.77,95.0,52.63,47.06,33.33,11.54
23MKV,"POLYGON Z ((-47.69520275699995 5.684341886080801e-14 0, -46.70920384699997 5.684341886080801e-14 0, -46.70945890699994 -0.9929490429999532 0, -47.69560459999997 -0.9922876509999696 0, -47.69520275699995 5.684341886080801e-14 0))",PA,15,59.45,73.2,63.31,53.01,37.81,23.43,15.92,5.11,22.23,20.47,29.78,54.06,5,7,6,5,3,2,1,0,2,2,2,5,61.95,6,52.86,5,15.2,1,24.55,2,30.77,16.67,22.22,40.74,47.37,71.43,84.62,100.0,83.33,77.78,68.18,30.77
23MLM,"POLYGON Z ((-46.81137929199997 -7.23368282399997 0, -45.81704291599993 -7.236551832999965 0, -45.81895578499996 -8.229664156999945 0, -46.81561785299994 -8.226396485999942 0, -46.81137929199997 -7.23368282399997 0))",MA,21,68.14,68.6,59.93,62.61,30.1,6.08,6.5,6.5,21.92,42.44,56.12,60.11,6,6,5,6,3,0,0,0,2,4,5,6,65.58,6,53.25,5,6.37,0,42.91,4,14.29,14.81,10.71,25.93,68.42,94.12,90.0,95.0,75.0,56.25,23.08,17.86
23MLN,"POLYGON Z ((-46.80800386899995 -6.329351607999968 0, -45.81551958699998 -6.331858919999945 0, -45.81720304499999 -7.325011235999966 0, -46.81173410899999 -7.322106787999928 0, -46.80800386899995 -6.329351607999968 0))",MA,21,72.14,67.88,75.19,65.42,29.99,8.26,14.59,10.72,20.89,37.36,51.53,60.52,7,6,7,6,2,0,1,1,2,3,5,6,66.92,6,59.26,5,11.56,1,38.68,3,14.29,17.86,0.0,14.81,68.18,94.12,83.33,90.0,81.25,61.11,33.33,22.22
23MLP,"POLYGON Z ((-46.80508864899997 -5.425529942999958 0, -45.81420395199996 -5.427676976999976 0, -45.81566024399996 -6.42086438299998 0, -46.80831554099996 -6.418321542999934 0, -46.80508864899997 -5.425529942999958 0))",MA,21,61.47,79.84,75.66,61.61,42.31,4.24,21.19,29.7,40.77,72.13,58.66,83.12,6,7,7,6,4,0,2,2,4,7,5,8,74.17,7,60.43,6,19.88,1,57.28,5,14.29,7.14,0.0,21.43,36.36,100.0,76.92,54.55,60.0,10.0,25.0,9.09
23MLQ,"POLYGON Z ((-46.80262649899998 -4.521137462999945 0, -45.81309278899994 -4.522925028999964 0, -45.81432359699994 -5.516142631999969 0, -46.80535376299997 -5.513960395999959 0, -46.80262649899998 -4.521137462999945 0))",MA,21,62.46,82.74,71.44,62.77,45.66,15.78,23.0,23.69,44.86,71.26,60.26,86.81,6,8,7,6,4,1,2,2,4,7,6,8,76.76,7,61.06,6,21.33,2,58.54,5,14.29,0.0,0.0,14.29,36.36,70.0,66.67,66.67,50.0,22.22,23.08,0.0
23MLR,"POLYGON Z ((-46.80061624699994 -3.616721351999956 0, -45.81218556899995 -3.618150300999957 0, -45.81319242299998 -4.611393153999927 0, -46.80284727099996 -4.609570479999945 0, -46.80061624699994 -3.616721351999956 0))",MA,21,65.75,87.89,67.99,61.29,57.09,23.71,31.1,22.14,47.81,69.2,64.92,80.82,6,8,6,6,5,2,3,2,4,6,6,8,78.33,7,62.41,6,25.71,2,60.11,6,15.38,0.0,0.0,0.0,8.33,50.0,69.23,57.14,36.36,12.5,7.69,0.0
23MLS,"POLYGON Z ((-46.79905620599993 -2.712828867999974 0, -45.81148152799994 -2.713900094999929 0, -45.81226580999999 -3.70716321499998 0, -46.80079404899993 -3.705699017999962 0, -46.79905620599993 -2.712828867999974 0))",MA,21,65.97,87.11,72.88,64.71,51.41,33.81,32.39,29.28,53.17,53.49,65.7,82.8,6,8,7,6,5,3,3,2,5,5,6,8,78.4,7,63.68,6,31.91,3,58.72,5,7.69,0.0,0.0,0.0,10.0,50.0,53.85,54.55,27.27,42.86,0.0,0.0
23MLT,"POLYGON Z ((-46.79794257499998 -1.80837962399994 0, -45.81097895099998 -1.809093421999933 0, -45.81154149699995 -2.802371830999959 0, -46.79918908699995 -2.801265629999932 0, -46.79794257499998 -1.80837962399994 0))",MA,21,62.03,81.31,67.26,57.47,46.96,21.99,25.8,26.78,57.5,46.38,57.53,78.28,6,8,6,5,4,2,2,2,5,4,5,7,73.45,7,57.55,5,25.11,2,54.82,5,14.29,0.0,9.09,7.14,20.0,77.78,78.57,54.55,10.0,37.5,13.33,8.33
23MLU,"POLYGON Z ((-46.79727505099999 -0.9039208969999777 0, -45.81067770099997 -0.9042776049999475 0, -45.81101920499998 -1.897566296999969 0, -46.79803177099996 -1.896817566999971 0, -46.79727505099999 -0.9039208969999777 0))",PA,15,60.13,76.34,72.84,55.65,56.24,16.35,21.39,20.76,48.5,32.71,47.92,77.46,6,7,7,5,5,1,2,2,4,3,4,7,70.69,7,62.04,6,19.7,1,43.82,4,21.43,0.0,8.33,23.08,12.5,66.67,81.82,63.64,30.0,44.44,23.08,9.09
23MMM,"POLYGON Z ((-45.90616764599997 -7.236383230999934 0, -44.91158966799998 -7.237276118999944 0, -44.91138265299998 -8.230489085999977 0, -45.90828910799996 -8.229472125999962 0, -45.90616764599997 -7.236383230999934 0))",MA,21,67.47,72.23,71.42,72.81,40.26,5.27,5.34,4.08,14.13,34.56,64.66,65.1,6,7,7,7,4,0,0,0,1,3,6,6,68.27,6,64.68,6,4.92,0,41.1,4,21.43,17.86,10.34,11.11,58.82,95.45,95.45,95.0,82.35,55.0,24.0,21.43
23MMN,"POLYGON Z ((-45.90447820099996 -6.33171157299995 0, -44.91175452599998 -6.332491893999929 0, -44.91157233799998 -7.325744467999925 0, -45.90634523599994 -7.324840550999966 0, -45.90447820099996 -6.33171157299995 0))",MA,21,71.02,70.59,71.62,65.48,37.43,9.33,7.71,7.63,18.71,37.74,50.47,67.04,7,7,7,6,3,0,0,0,1,3,5,6,69.58,6,60.0,5,8.16,0,38.3,3,11.11,14.81,9.68,13.79,47.83,89.47,92.59,89.47,73.33,57.89,40.0,19.23
23MMP,"POLYGON Z ((-45.90301909899995 -5.427550802999974 0, -44.91189690699997 -5.428218997999977 0, -44.91173930399998 -6.421506325999928 0, -45.90463419699995 -6.420714948999944 0, -45.90301909899995 -5.427550802999974 0))",MA,21,66.47,77.89,70.22,64.64,46.93,10.11,16.06,16.77,21.52,54.4,54.2,69.65,6,7,7,6,4,1,1,1,2,5,5,6,71.16,7,61.85,6,14.59,1,45.3,4,13.33,3.7,7.41,19.23,30.0,88.89,87.5,71.43,70.59,31.58,34.62,7.41
23MMQ,"POLYGON Z ((-45.90178676699998 -4.522819979999952 0, -44.91201715899996 -4.523376301999974 0, -44.91188395799998 -5.516693539999949 0, -45.90315179199996 -5.516014388999963 0, -45.90178676699998 -4.522819979999952 0))",MA,21,65.79,81.25,74.37,55.06,45.69,20.68,23.35,16.48,28.33,46.55,51.96,73.61,6,8,7,5,4,2,2,1,2,4,5,7,73.46,7,58.96,5,19.93,1,43.9,4,3.45,0.0,3.57,20.69,25.0,78.95,71.43,80.0,62.5,44.44,36.0,3.85
23MMR,"POLYGON Z ((-45.90078061599996 -3.618066326999951 0, -44.91211533999996 -3.618511040999977 0, -44.91200637599997 -4.611853289999942 0, -45.90189726499995 -4.611286040999971 0, -45.90078061599996 -3.618066326999951 0))",MA,21,68.77,80.47,74.78,58.6,46.58,27.0,26.22,18.18,32.05,45.52,53.97,73.15,6,8,7,5,4,2,2,1,3,4,5,7,74.05,7,61.68,6,23.73,2,45.02,4,7.41,0.0,0.0,19.23,26.32,57.89,66.67,72.73,61.11,40.0,32.0,7.41
23MMS,"POLYGON Z ((-45.89999980099998 -2.713837142999978 0, -44.91219153299994 -2.714170526999965 0, -44.91210665599993 -3.707532852999975 0, -45.90086960699995 -3.707077168999945 0, -45.89999980099998 -2.713837142999978 0))",MA,21,64.49,78.42,73.6,57.51,37.24,26.41,20.28,20.5,30.94,39.35,57.69,69.77,6,7,7,5,3,2,2,2,3,3,5,6,70.89,7,58.4,5,22.42,2,45.46,4,14.81,0.0,7.14,11.11,42.11,73.91,75.0,71.43,56.25,50.0,17.86,14.81
